Timestamp,Location,Traffic Density,Average Speed,Vehicle Count,Emergency Vehicle Count,Congestion Level,Weather Conditions,Day of Week,Date,Time,Vehicle_ID,Emergency_Type,Latitude,Longitude,Speed_kmph,Traffic_Signal_ID,Signal_Status,Traffic_Density,Congestion_Level,Estimated_Travel_Time,Priority_Status
19:44.3,Location A,0.535969876,73.73609377,130,6,0.346979859,Storm,Sunday,10-02-2024,19:44.3,5897,Police,12.89630368,77.7592186,38.60096842,47,Green,0.813039142,0.106441135,28.50740994,0
39:44.3,Location D,0.220785994,26.35874479,35,0,0.191762726,Storm,Monday,10-03-2024,39:44.3,5395,Police,12.65546829,77.2583965,25.16890028,38,Yellow,0.268534358,0.740691345,23.38908451,1
11:44.3,Location B,0.320867139,53.70390923,195,7,0.300446689,Clear,Sunday,10-02-2024,11:44.3,1160,Other,12.77541484,77.13106403,25.53136661,52,Red,0.815910396,0.872215194,12.99151312,1
21:44.3,Location D,0.967041277,84.89571466,244,7,0.810156549,Clear,Monday,10-02-2024,21:44.3,2918,Police,12.57994856,77.74692049,56.87458144,16,Yellow,0.310971446,0.901804978,19.01446719,1
48:44.3,Location C,0.731676834,30.51510504,169,5,0.399944759,Rain,Friday,10-03-2024,48:44.3,9014,Ambulance,12.16508578,77.74104863,59.2484751,74,Red,0.786926808,0.733770048,7.880826008,1
47:44.3,Location B,0.328443318,29.89321761,445,5,0.8174397,Cloudy,Monday,10-03-2024,47:44.3,1296,Other,12.0095101,77.94270541,30.78930719,33,Green,0.646679163,0.186473283,27.48494968,0
55:44.3,Location D,0.550194469,43.01869177,431,7,0.634792351,Fog,Tuesday,10-02-2024,55:44.3,6229,Fire Truck,12.201977,77.24191231,28.68278713,69,Green,0.203876825,0.909242357,5.716092029,0
51:44.3,Location A,0.391234035,61.57722869,110,5,0.8960029,Rain,Thursday,10-02-2024,51:44.3,3499,Ambulance,12.55000229,77.46199782,28.40458339,15,Green,0.473980786,0.783777045,25.7715193,1
47:44.3,Location D,0.971078151,25.69885879,391,5,0.938397743,Fog,Sunday,10-02-2024,47:44.3,1630,Police,12.06854168,77.1826983,25.25518409,38,Yellow,0.280601918,0.765238283,7.183795897,1
23:44.3,Location C,0.889679773,73.20177967,324,0,0.837776332,Fog,Thursday,10-02-2024,23:44.3,3886,Other,12.50738881,77.3377702,38.89761636,26,Yellow,0.745806885,0.322090148,7.040204421,0
42:44.3,Location D,0.701876918,31.09846862,393,9,0.915251777,Storm,Wednesday,10-03-2024,42:44.3,9235,Police,12.30950038,77.40770056,77.28601977,17,Red,0.763491878,0.407112827,20.79455105,0
35:44.3,Location B,0.79106835,40.02508915,96,1,0.111304257,Fog,Tuesday,10-02-2024,35:44.3,3647,Other,12.63448458,77.16892271,96.0006827,56,Yellow,0.638268211,0.214457322,18.85490346,1
08:44.3,Location D,0.663990906,21.24313758,145,6,0.843102065,Fog,Thursday,10-02-2024,08:44.3,7999,Ambulance,12.45157218,77.39239368,46.20517685,97,Yellow,0.927483725,0.435315827,27.87373098,0
51:44.3,Location B,0.606639546,97.68390824,263,7,0.749128738,Storm,Saturday,10-02-2024,51:44.3,4276,Other,12.06899351,77.602597,51.38921639,15,Red,0.541306912,0.453618904,6.738854208,1
38:44.3,Location B,0.976991146,93.68445211,179,2,0.903913947,Clear,Friday,10-03-2024,38:44.3,4863,Fire Truck,12.92618927,77.34885013,62.11188,51,Green,0.276133188,0.960726517,29.45526474,0
45:44.3,Location C,0.134680063,83.63433982,457,4,0.642538657,Fog,Saturday,10-02-2024,45:44.3,4157,Police,12.16132184,77.43346674,90.89066396,38,Red,0.90707045,0.483428004,21.98257571,1
36:44.3,Location B,0.979804401,70.26077418,491,1,0.758637894,Storm,Saturday,10-03-2024,36:44.3,5590,Ambulance,12.19217318,77.70814272,38.6807496,82,Red,0.241440548,0.770574986,9.25079191,1
43:44.3,Location C,0.280411287,51.37799356,138,8,0.12133666,Rain,Friday,10-02-2024,43:44.3,1865,Police,12.71509252,77.76391835,56.70170712,38,Yellow,0.63152895,0.667351602,5.747229715,1
07:44.3,Location A,0.630015904,38.54631478,399,7,0.597067839,Clear,Monday,10-02-2024,07:44.3,7148,Ambulance,12.40544178,77.49227136,81.35639158,79,Red,0.2742321,0.333588053,27.91683831,0
33:44.3,Location C,0.804963564,27.03435919,445,9,0.45435404,Rain,Saturday,10-03-2024,33:44.3,2449,Fire Truck,12.63780018,77.6470267,57.44635453,24,Yellow,0.553398199,0.300351301,27.74581908,1
30:44.3,Location C,0.299660497,63.7652914,55,8,0.514352535,Fog,Sunday,10-02-2024,30:44.3,5315,Fire Truck,12.09679245,77.56431847,27.7699249,83,Yellow,0.407037717,0.756438775,15.25902066,1
31:44.3,Location B,0.903967559,41.87943261,64,1,0.399911791,Rain,Tuesday,10-03-2024,31:44.3,5595,Police,12.43242551,77.70800999,80.60384494,82,Yellow,0.350531449,0.564081276,12.57206889,1
51:44.3,Location A,0.481487328,54.80560618,498,3,0.285797615,Fog,Sunday,10-02-2024,51:44.3,4211,Fire Truck,12.84093593,77.89848993,42.02228503,17,Green,0.533835422,0.979359578,18.50713295,0
21:44.3,Location D,0.14885859,76.69789034,143,4,0.13058723,Clear,Tuesday,10-02-2024,21:44.3,7513,Other,12.67817641,77.60767494,90.95716758,46,Red,0.288788677,0.735194895,5.60845173,0
18:44.3,Location B,0.537191785,50.57278811,27,9,0.920282087,Rain,Wednesday,10-02-2024,18:44.3,1885,Other,12.24939189,77.28616878,48.41389306,33,Yellow,0.6112639,0.88915433,26.93372207,1
03:44.3,Location A,0.979133198,91.65921284,189,0,0.31217007,Fog,Friday,10-02-2024,03:44.3,5168,Other,12.21987444,77.69495321,36.30069321,84,Red,0.967070755,0.773389399,20.14366166,1
58:44.3,Location A,0.814641866,28.45439409,465,5,0.663307605,Rain,Wednesday,10-02-2024,58:44.3,2271,Police,12.09519899,77.7848676,48.03002217,76,Green,0.915402663,0.949065702,20.89038173,1
09:44.3,Location C,0.30124947,36.69061559,484,0,0.27547697,Storm,Saturday,10-02-2024,09:44.3,9584,Other,12.4927712,77.84354702,54.75750554,49,Red,0.35655732,0.618996531,11.95312569,0
24:44.3,Location B,0.238221648,21.88628115,468,7,0.793499015,Storm,Thursday,10-03-2024,24:44.3,4471,Police,12.95197983,77.38719401,42.83477672,3,Red,0.368313516,0.658937951,5.350222309,1
23:44.3,Location B,0.460603017,46.7508179,452,2,0.127742922,Storm,Saturday,10-03-2024,23:44.3,1513,Fire Truck,12.18234362,77.40870751,83.74381137,63,Red,0.875916809,0.792552774,28.29921185,1
19:44.3,Location A,0.891234263,38.79645933,409,5,0.870092922,Fog,Monday,10-02-2024,19:44.3,4525,Police,12.60394299,77.01396235,85.13925539,10,Green,0.103841825,0.272475334,10.77891308,0
33:44.3,Location B,0.587855333,88.33012741,24,7,0.802269037,Cloudy,Tuesday,10-02-2024,33:44.3,6053,Police,12.147127,77.07585073,82.3715113,41,Yellow,0.358456788,0.393153119,25.20386447,0
20:44.3,Location D,0.837339532,49.40174206,12,0,0.584397247,Storm,Tuesday,10-03-2024,20:44.3,9572,Other,12.18400973,77.75992259,87.40587437,38,Green,0.536229093,0.7579921,20.21583095,1
23:44.3,Location D,0.983450834,48.58991629,353,1,0.583845032,Clear,Wednesday,10-02-2024,23:44.3,4371,Police,12.6256346,77.86463811,23.74279497,54,Yellow,0.619111083,0.930162488,17.17079168,0
03:44.3,Location B,0.157734376,79.73569469,257,4,0.347275074,Fog,Monday,10-02-2024,03:44.3,5549,Other,12.72395087,77.1496663,29.74285554,35,Green,0.296436525,0.297653827,24.95732177,1
13:44.3,Location C,0.643419684,84.02545952,351,7,0.202216746,Fog,Sunday,10-02-2024,13:44.3,3771,Ambulance,12.24979866,77.86739868,46.98989779,83,Yellow,0.592183982,0.182822855,12.76163173,0
55:44.3,Location C,0.35752834,66.57323845,409,7,0.914737044,Rain,Wednesday,10-02-2024,55:44.3,3724,Fire Truck,12.24433976,77.76963306,78.10870401,25,Red,0.669906834,0.845653574,15.44238159,1
39:44.3,Location D,0.545045559,76.74696092,205,2,0.748715249,Storm,Thursday,10-02-2024,39:44.3,9868,Fire Truck,12.05580253,77.82973403,46.00675955,94,Yellow,0.398457338,0.920266615,10.9952576,1
36:44.3,Location B,0.556373091,94.92636284,223,2,0.175732719,Clear,Saturday,10-02-2024,36:44.3,9386,Fire Truck,12.34610277,77.35370601,58.81933032,39,Green,0.22482202,0.321488227,5.523488632,1
13:44.3,Location D,0.934516901,75.16690586,131,7,0.687015398,Storm,Saturday,10-03-2024,13:44.3,5785,Police,12.42883518,77.03909384,54.84641963,71,Red,0.865208962,0.426380676,23.39217319,1
21:44.3,Location D,0.312840428,27.42368692,118,4,0.175209544,Storm,Sunday,10-02-2024,21:44.3,4796,Fire Truck,12.25786586,77.17404568,50.40785865,34,Red,0.209989132,0.103478889,19.22835128,1
19:44.3,Location B,0.370154565,77.60475754,110,3,0.718472019,Clear,Wednesday,10-02-2024,19:44.3,7557,Fire Truck,12.10624388,77.36613739,67.17521809,71,Yellow,0.12189983,0.486878066,27.89051337,0
17:44.3,Location B,0.131477538,93.35121032,14,9,0.39789419,Cloudy,Tuesday,10-02-2024,17:44.3,1861,Ambulance,12.84507501,77.59640376,65.73251571,30,Red,0.218835967,0.723310104,12.31450713,1
15:44.3,Location C,0.279005116,90.96161284,385,4,0.262109022,Fog,Monday,10-02-2024,15:44.3,4145,Ambulance,12.89705197,77.96069259,79.49794668,68,Red,0.269908174,0.433832864,24.13804475,0
28:44.3,Location D,0.115271764,92.40803229,281,1,0.521056681,Clear,Friday,10-02-2024,28:44.3,6805,Police,12.80075063,77.65311989,81.51383833,59,Yellow,0.193730033,0.705294347,14.76957682,0
19:44.3,Location C,0.701139856,32.6429412,392,3,0.126712395,Rain,Sunday,10-02-2024,19:44.3,2216,Other,12.09450724,77.26751434,95.44755437,99,Yellow,0.980548318,0.126172953,8.922413019,0
06:44.3,Location B,0.611689359,88.8997203,45,2,0.7963653,Storm,Sunday,10-03-2024,06:44.3,8200,Police,12.92164655,77.86800954,28.62198184,32,Yellow,0.741877954,0.929404343,10.01043504,0
05:44.3,Location B,0.683200847,39.32627698,139,7,0.541197176,Rain,Friday,10-03-2024,05:44.3,5049,Ambulance,12.25468185,77.43361743,28.7085117,76,Red,0.803311981,0.944858776,11.53031569,0
08:44.3,Location A,0.849180285,37.98482305,51,7,0.169819387,Storm,Saturday,10-02-2024,08:44.3,8091,Police,12.03542109,77.04973576,43.82253752,70,Red,0.20854986,0.986048212,19.03940535,1
03:44.3,Location B,0.819934277,49.88263373,192,9,0.141614034,Storm,Saturday,10-02-2024,03:44.3,1815,Other,12.01578438,77.86279258,35.75808399,87,Yellow,0.257856845,0.264663384,5.694185431,1
01:44.3,Location A,0.611388075,83.66373306,40,5,0.623249535,Cloudy,Saturday,10-02-2024,01:44.3,4511,Other,12.83325921,77.88687479,28.59145352,66,Yellow,0.656763349,0.222867584,19.18182162,0
01:44.3,Location B,0.736267926,56.26918537,154,3,0.774337186,Fog,Friday,10-03-2024,01:44.3,3249,Other,12.73781321,77.69746409,34.23204305,22,Green,0.396508699,0.241837691,26.01416133,1
00:44.3,Location B,0.427212521,56.32444252,231,7,0.61991303,Rain,Tuesday,10-03-2024,00:44.3,4680,Fire Truck,12.94547088,77.80451166,63.2111107,51,Red,0.768883815,0.166683053,10.97559695,1
43:44.3,Location C,0.564366593,79.0499736,36,8,0.844244022,Cloudy,Friday,10-02-2024,43:44.3,3728,Ambulance,12.0857833,77.97779016,27.6185698,41,Yellow,0.724393667,0.524650913,7.757766691,0
48:44.3,Location A,0.123722086,59.79598456,453,3,0.732856403,Fog,Wednesday,10-02-2024,48:44.3,8106,Police,12.79586446,77.03814563,98.23003075,13,Yellow,0.49635317,0.637159349,20.44407982,0
57:44.3,Location B,0.961817595,54.6385543,38,3,0.973920793,Fog,Tuesday,10-03-2024,57:44.3,9464,Ambulance,12.05714706,77.25939457,26.96991655,5,Green,0.30533633,0.260427,27.79421929,0
56:44.3,Location A,0.574994285,87.6506518,147,7,0.440417846,Storm,Monday,10-03-2024,56:44.3,7179,Ambulance,12.64283773,77.78379417,20.31598457,92,Green,0.713546809,0.989338807,9.070118865,1
47:44.3,Location C,0.824615381,34.68014769,351,5,0.594622329,Storm,Sunday,10-02-2024,47:44.3,9533,Other,12.88071954,77.13305362,59.72293426,93,Red,0.209184692,0.684317101,18.2713348,0
36:44.3,Location A,0.663467663,42.07083403,315,5,0.586945982,Clear,Tuesday,10-02-2024,36:44.3,4999,Police,12.50140135,77.69853073,83.71759581,36,Green,0.209139237,0.235646164,11.02195292,0
53:44.3,Location D,0.558579554,84.00004619,37,3,0.228045112,Storm,Wednesday,10-03-2024,53:44.3,7016,Fire Truck,12.50520457,77.71133709,76.44014667,97,Green,0.727851333,0.228026772,5.873784457,0
30:44.3,Location A,0.978337626,74.58053303,377,6,0.359288267,Storm,Monday,10-02-2024,30:44.3,3692,Fire Truck,12.4773384,77.14531224,83.19208101,1,Red,0.863796651,0.679203358,27.7979948,0
51:44.3,Location C,0.105954528,57.07311068,495,1,0.750683883,Storm,Friday,10-03-2024,51:44.3,7629,Fire Truck,12.4615612,77.12013501,79.96988942,84,Green,0.227080112,0.722719243,21.36130933,1
50:44.3,Location C,0.359026763,78.72199096,496,7,0.821632758,Clear,Monday,10-03-2024,50:44.3,1063,Police,12.73371957,77.88446134,38.31374158,31,Green,0.950356969,0.636817292,26.52701633,1
35:44.3,Location A,0.608501358,57.82455259,344,0,0.929605716,Rain,Thursday,10-02-2024,35:44.3,6109,Other,12.26150603,77.50477708,53.48433612,81,Red,0.518541838,0.857300115,26.97774819,1
03:44.3,Location A,0.269410636,67.51503294,36,4,0.778051011,Cloudy,Sunday,10-02-2024,03:44.3,8509,Ambulance,12.34182956,77.55947947,86.98677631,50,Yellow,0.641658277,0.734016877,28.211699,0
59:44.3,Location C,0.93990031,68.26923992,99,9,0.696322039,Rain,Saturday,10-02-2024,59:44.3,3822,Ambulance,12.60176692,77.45953906,88.27939853,20,Yellow,0.357912101,0.536477089,5.651528018,1
55:44.3,Location C,0.874004781,48.72654525,441,2,0.958630091,Storm,Wednesday,10-02-2024,55:44.3,3316,Other,12.49270937,77.10141119,53.98915777,35,Red,0.445270489,0.455123855,7.15047777,0
09:44.3,Location C,0.804898178,55.37712002,437,3,0.329739611,Cloudy,Sunday,10-02-2024,09:44.3,5051,Fire Truck,12.16563079,77.59383277,67.89813144,95,Green,0.216360262,0.312651563,16.24203738,0
44:44.3,Location D,0.771676195,52.1012852,302,9,0.68321688,Cloudy,Tuesday,10-03-2024,44:44.3,6140,Police,12.9321536,77.65681679,78.26321375,55,Red,0.712542979,0.876863896,14.55847436,1
23:44.3,Location A,0.636868795,75.17841112,267,7,0.703511784,Rain,Saturday,10-02-2024,23:44.3,5289,Ambulance,12.90959675,77.57263237,54.85545789,77,Yellow,0.930958205,0.396517365,16.49055987,1
39:44.3,Location C,0.946430888,25.23575796,195,2,0.871045809,Storm,Friday,10-02-2024,39:44.3,8837,Police,12.46846435,77.87117189,49.65367653,14,Yellow,0.527218669,0.998859402,25.18058826,1
35:44.3,Location C,0.412016438,51.74173111,23,2,0.343075512,Fog,Tuesday,10-02-2024,35:44.3,4857,Other,12.44279927,77.25909938,46.4763792,82,Red,0.335216962,0.294131521,23.51987053,0
54:44.3,Location B,0.835076819,81.5155982,495,7,0.158441766,Storm,Tuesday,10-02-2024,54:44.3,5066,Ambulance,12.04692901,77.98366926,27.73967801,65,Yellow,0.236428165,0.468378997,24.89723498,1
03:44.3,Location D,0.789535509,30.98038079,115,0,0.808271961,Storm,Friday,10-02-2024,03:44.3,1486,Police,12.75515333,77.85823017,46.49454552,84,Green,0.467427574,0.424189301,8.145792941,0
23:44.3,Location D,0.729517295,97.03218509,206,5,0.233634833,Storm,Saturday,10-02-2024,23:44.3,1132,Ambulance,12.9954238,77.80056719,31.6228197,92,Green,0.641620654,0.644687093,10.82287414,1
37:44.3,Location C,0.385700847,69.59859274,284,5,0.261283208,Cloudy,Thursday,10-03-2024,37:44.3,3384,Fire Truck,12.35093781,77.80294206,20.93594565,77,Red,0.588681785,0.607610024,7.612472308,1
09:44.3,Location C,0.475622403,30.65575688,329,2,0.328917516,Cloudy,Tuesday,10-02-2024,09:44.3,9537,Fire Truck,12.53077654,77.34513668,82.69371953,19,Green,0.50171642,0.384692855,24.0243013,0
43:44.3,Location C,0.227357989,79.57124299,443,4,0.67569651,Storm,Friday,10-02-2024,43:44.3,5026,Fire Truck,12.33436712,77.22795279,61.52287714,96,Yellow,0.55204162,0.943780034,29.65073904,1
38:44.3,Location B,0.675471526,43.42323993,185,7,0.984460099,Clear,Wednesday,10-02-2024,38:44.3,3387,Ambulance,12.27410276,77.54388899,43.17997639,57,Yellow,0.245575097,0.290846254,6.525952473,0
03:44.3,Location B,0.644336023,53.10849438,492,6,0.541199491,Fog,Saturday,10-02-2024,03:44.3,7303,Ambulance,12.50848036,77.73193267,85.33309306,56,Red,0.888285565,0.121529688,16.81814514,1
30:44.3,Location C,0.82421338,35.09862787,328,7,0.691105401,Storm,Thursday,10-02-2024,30:44.3,1917,Fire Truck,12.57892455,77.76535052,33.12606313,8,Yellow,0.606803636,0.741573815,12.14978074,1
23:44.3,Location D,0.862759495,57.45072858,213,8,0.806552917,Storm,Saturday,10-02-2024,23:44.3,9216,Police,12.00961815,77.53965263,35.55130713,17,Yellow,0.538654957,0.549156187,10.18433813,1
57:44.3,Location D,0.611405322,57.47631515,24,6,0.887971882,Clear,Friday,10-02-2024,57:44.3,5854,Fire Truck,12.70352359,77.24469007,33.68206487,16,Green,0.962255221,0.813855557,15.66390228,0
21:44.3,Location B,0.828294835,21.32775436,42,7,0.915342782,Clear,Wednesday,10-02-2024,21:44.3,5533,Ambulance,12.25701137,77.43064485,75.33240655,14,Green,0.719599044,0.55450804,10.63031301,0
18:44.3,Location B,0.113185515,87.53073279,209,0,0.592559103,Rain,Friday,10-02-2024,18:44.3,8965,Fire Truck,12.73460907,77.80769772,84.46555619,57,Yellow,0.634684296,0.361647828,6.71152974,1
15:44.3,Location C,0.625859138,69.21945072,159,1,0.177579389,Cloudy,Saturday,10-02-2024,15:44.3,3585,Fire Truck,12.82664096,77.58983452,72.71733837,1,Yellow,0.946248465,0.582915106,6.358535951,0
58:44.3,Location C,0.172867199,37.48783315,437,5,0.62748585,Fog,Wednesday,10-02-2024,58:44.3,3443,Other,12.08679364,77.69356873,92.79308832,90,Green,0.764840559,0.251488732,22.79159551,0
47:44.3,Location A,0.738091052,28.04466139,189,3,0.805252938,Rain,Monday,10-02-2024,47:44.3,7252,Fire Truck,12.49190717,77.15218577,72.95771395,26,Yellow,0.223390928,0.820596667,8.005525754,0
06:44.3,Location A,0.589482425,22.23259454,146,7,0.339757815,Rain,Saturday,10-02-2024,06:44.3,8710,Other,12.66758174,77.29239291,46.62761948,75,Red,0.646873625,0.342622171,15.97769055,1
43:44.3,Location D,0.517321188,91.7894814,409,2,0.142764155,Fog,Monday,10-02-2024,43:44.3,8475,Other,12.8963333,77.34959623,98.57405143,26,Red,0.98317517,0.332668193,29.54673607,0
22:44.3,Location D,0.74287891,68.07604933,60,3,0.737432346,Clear,Wednesday,10-03-2024,22:44.3,3417,Police,12.27524267,77.04829781,38.9615008,75,Yellow,0.786717897,0.822717689,13.32920897,1
21:44.3,Location A,0.651427677,45.50880621,118,8,0.535151231,Clear,Saturday,10-03-2024,21:44.3,3684,Other,12.66142525,77.07639025,36.17897292,67,Yellow,0.776861414,0.195693353,20.3283471,0
20:44.3,Location C,0.187021531,94.28806067,379,2,0.519530476,Cloudy,Friday,10-03-2024,20:44.3,4207,Police,12.84057478,77.3052015,53.3205933,26,Red,0.308751525,0.676520969,23.76566228,0
23:44.3,Location C,0.758355936,71.00345525,330,0,0.874569198,Fog,Friday,10-02-2024,23:44.3,3325,Ambulance,12.31782402,77.63402537,68.36182416,77,Green,0.997315364,0.544976265,16.68866579,0
33:44.3,Location C,0.214887118,85.08501748,429,9,0.339593401,Cloudy,Tuesday,10-02-2024,33:44.3,8523,Other,12.75436467,77.50507328,36.53098225,27,Red,0.74582828,0.129410408,28.47596931,0
13:44.3,Location C,0.30359371,39.92415295,479,0,0.822391637,Clear,Thursday,10-02-2024,13:44.3,3572,Other,12.14882298,77.39413989,95.37889915,65,Green,0.959777357,0.488011685,22.44879528,0
55:44.3,Location A,0.78184928,43.97736076,310,7,0.488488639,Storm,Saturday,10-02-2024,55:44.3,4869,Other,12.23303094,77.71257852,35.71253107,18,Yellow,0.801881544,0.633569815,15.6678481,1
03:44.3,Location C,0.923686013,49.98507667,477,5,0.365324361,Fog,Wednesday,10-02-2024,03:44.3,6370,Ambulance,12.28279877,77.69403172,47.23743318,31,Red,0.958807175,0.929199459,10.88457961,1
14:44.3,Location B,0.882128303,49.67623893,499,4,0.621207426,Cloudy,Thursday,10-03-2024,14:44.3,6486,Police,12.13984963,77.12265257,26.34342911,35,Yellow,0.284787628,0.447867862,10.73417999,1
33:44.3,Location A,0.599593356,85.14845646,335,4,0.155647228,Rain,Tuesday,10-02-2024,33:44.3,9768,Other,12.20327053,77.4778168,84.06689233,49,Yellow,0.250010983,0.522311046,7.289768906,0
30:44.3,Location B,0.569075429,61.71270486,282,3,0.442935729,Cloudy,Monday,10-02-2024,30:44.3,2796,Police,12.29816764,77.0449566,88.73446628,14,Red,0.500135626,0.180977458,18.4252272,1
11:44.3,Location A,0.585256429,76.08034477,196,9,0.18071138,Fog,Thursday,10-03-2024,11:44.3,4013,Police,12.00105881,77.83674761,92.46260928,47,Red,0.654098425,0.160338605,25.92574535,0
38:44.3,Location D,0.906250823,64.65617539,429,3,0.255781589,Clear,Friday,10-02-2024,38:44.3,9510,Police,12.18754033,77.72428355,73.08769694,21,Red,0.954457328,0.594099049,9.295112347,0
27:44.3,Location D,0.628662549,74.32443283,456,6,0.609729202,Cloudy,Monday,10-02-2024,27:44.3,8463,Ambulance,12.10789809,77.41876957,92.84887433,62,Green,0.311122833,0.953447303,21.45353688,1
08:44.3,Location C,0.104009503,48.79891233,40,8,0.64158447,Cloudy,Thursday,10-03-2024,08:44.3,8319,Ambulance,12.24199412,77.32185055,22.17272354,10,Green,0.596696025,0.336352533,29.71905469,1
15:44.3,Location B,0.501872125,94.23443949,164,4,0.524827375,Clear,Sunday,10-02-2024,15:44.3,8435,Other,12.0173806,77.61409099,48.29101585,48,Green,0.370644846,0.735729128,28.18541182,1
06:44.3,Location C,0.44510296,45.5902599,193,9,0.13563889,Storm,Tuesday,10-03-2024,06:44.3,8715,Ambulance,12.34370636,77.70916152,73.02578998,54,Yellow,0.623811705,0.785574744,24.99670659,0
11:44.3,Location C,0.992370204,59.55247109,353,1,0.25713228,Fog,Thursday,10-02-2024,11:44.3,9427,Ambulance,12.85776347,77.65628015,77.7110073,40,Yellow,0.585111679,0.11702353,28.22677925,1
05:44.3,Location A,0.475276589,98.19916397,369,8,0.694196108,Storm,Tuesday,10-02-2024,05:44.3,7816,Police,12.7915696,77.61730372,33.69161703,16,Green,0.542287982,0.320319815,24.95381904,0
03:44.3,Location C,0.729514802,46.30549601,301,2,0.453303913,Rain,Friday,10-02-2024,03:44.3,8820,Other,12.72297175,77.81284546,55.82348644,15,Green,0.569102088,0.152680697,10.55929077,0
01:44.3,Location A,0.614852218,41.03414918,133,5,0.877737663,Cloudy,Sunday,10-02-2024,01:44.3,4227,Police,12.72108391,77.54552906,54.84474697,51,Yellow,0.242563858,0.589056859,8.911644003,1
55:44.3,Location A,0.175914009,87.20345863,259,0,0.96634847,Rain,Monday,10-02-2024,55:44.3,9781,Police,12.03274075,77.18629849,37.74901744,16,Green,0.442254007,0.809745714,25.90574977,1
00:44.3,Location B,0.621298175,32.66658436,166,6,0.564310594,Storm,Thursday,10-03-2024,00:44.3,3648,Fire Truck,12.94392518,77.99853499,62.85381437,4,Red,0.299255324,0.793126248,20.43162746,0
47:44.3,Location B,0.304607513,87.57783836,282,1,0.63557084,Clear,Monday,10-02-2024,47:44.3,5904,Police,12.15242604,77.45661906,21.91865993,11,Yellow,0.995288442,0.72320325,16.95404165,1
48:44.3,Location B,0.889381409,56.92645968,162,6,0.713643971,Fog,Tuesday,10-02-2024,48:44.3,3046,Ambulance,12.20967405,77.48275655,58.80127848,77,Green,0.860806493,0.128278664,18.85833064,1
51:44.3,Location C,0.821227783,70.58582808,365,0,0.220502615,Cloudy,Saturday,10-02-2024,51:44.3,2739,Fire Truck,12.58062335,77.96151278,73.0416426,25,Yellow,0.690760373,0.513039984,27.47926155,1
28:44.3,Location D,0.273970053,92.8176346,319,3,0.973577115,Clear,Wednesday,10-02-2024,28:44.3,6072,Ambulance,12.71364167,77.18798484,80.93672694,4,Red,0.268026523,0.165236728,20.88062616,1
47:44.3,Location B,0.663351272,95.95938976,182,0,0.953846615,Clear,Sunday,10-02-2024,47:44.3,3389,Other,12.98437178,77.39595744,20.90939862,11,Yellow,0.962753455,0.416385926,10.03775114,1
18:44.3,Location B,0.132980994,48.07586721,288,5,0.990773647,Rain,Wednesday,10-02-2024,18:44.3,9352,Ambulance,12.79527158,77.10680101,65.79173511,67,Green,0.484936211,0.782440097,28.60512145,1
53:44.3,Location C,0.637862658,85.43251659,116,8,0.934599433,Rain,Sunday,10-03-2024,53:44.3,6055,Police,12.538459,77.30228929,52.35483749,68,Red,0.325742648,0.59885626,24.97261225,0
30:44.3,Location A,0.703484172,52.28323889,360,3,0.768181691,Clear,Thursday,10-02-2024,30:44.3,5350,Other,12.26721114,77.87579743,46.81594062,8,Yellow,0.324977614,0.365508892,29.18814037,1
27:44.3,Location C,0.812409608,84.09309285,465,9,0.68937531,Clear,Wednesday,10-02-2024,27:44.3,2896,Fire Truck,12.36295917,77.17366297,21.64772231,54,Yellow,0.743514791,0.984784206,26.27527008,1
11:44.3,Location B,0.130851316,84.89129829,31,2,0.605770859,Clear,Tuesday,10-02-2024,11:44.3,3563,Police,12.76244482,77.13853123,33.3584969,81,Green,0.435361885,0.80687601,10.13611231,1
07:44.3,Location C,0.849319426,73.28982996,131,3,0.567668225,Rain,Saturday,10-02-2024,07:44.3,9936,Ambulance,12.05609501,77.02527951,32.25041971,59,Green,0.895662333,0.371931089,19.46172011,0
18:44.3,Location B,0.882733956,48.28984914,116,6,0.429441195,Rain,Wednesday,10-02-2024,18:44.3,9404,Other,12.31397011,77.5852598,67.02504569,44,Green,0.956296499,0.747971521,17.54427069,0
47:44.3,Location C,0.506208002,85.95475943,33,8,0.741287926,Storm,Monday,10-03-2024,47:44.3,8933,Fire Truck,12.42267407,77.30038275,30.20886269,7,Green,0.977990822,0.396555612,19.80471959,0
46:44.3,Location C,0.9073425,93.75002538,347,2,0.747073479,Rain,Wednesday,10-03-2024,46:44.3,6858,Police,12.54423657,77.68715573,28.13875711,13,Green,0.340710221,0.810292584,10.42578224,0
09:44.3,Location D,0.547623995,33.89222867,322,9,0.993926628,Cloudy,Tuesday,10-02-2024,09:44.3,8388,Police,12.71982801,77.86483666,94.06354396,20,Red,0.525217071,0.190585195,21.07738194,1
25:44.3,Location B,0.304906773,97.3101506,75,2,0.526023097,Cloudy,Tuesday,10-02-2024,25:44.3,3781,Ambulance,12.62291654,77.56515244,71.20198842,98,Red,0.804193299,0.602406554,7.987445338,1
03:44.3,Location A,0.669447326,24.0814488,235,1,0.862610621,Fog,Friday,10-02-2024,03:44.3,1682,Ambulance,12.07020248,77.64853617,78.92094501,35,Red,0.774417428,0.907805955,29.53718497,1
00:44.3,Location D,0.838963398,43.33325907,115,2,0.769796834,Rain,Monday,10-02-2024,00:44.3,7678,Police,12.02073325,77.02484408,89.93278377,69,Red,0.14640325,0.71450761,16.12613037,0
